Id,glat,glon,lat1,lon1,lat2,lon2,vmax_gust,vmax_sust,gust_dur,sust_dur
321,20.337,110.06,20.332,110.055,20.342,110.065,36.55382222,24.53276659,1110,405
322,20.337,110.07,20.332,110.065,20.342,110.075,36.65624045,24.60150366,1095,405
323,20.337,110.08,20.332,110.075,20.342,110.085,36.75786033,24.66970492,1095,420
324,20.337,110.09,20.332,110.085,20.342,110.095,36.8586422,24.73734376,1110,420
325,20.337,110.1,20.332,110.095,20.342,110.105,36.95854542,24.8043929,1110,420
326,20.337,110.11,20.332,110.105,20.342,110.115,37.06171717,24.87363568,1110,420
327,20.337,110.12,20.332,110.115,20.342,110.125,37.16612393,24.94370733,1110,435
328,20.337,110.13,20.332,110.125,20.342,110.135,37.26967685,25.01320594,1125,435
329,20.337,110.14,20.332,110.135,20.342,110.145,37.3723325,25.08210235,1125,435
330,20.337,110.15,20.332,110.145,20.342,110.155,37.47404632,25.15036666,1125,435
331,20.337,110.16,20.332,110.155,20.342,110.165,37.57477275,25.21796829,1125,450
332,20.337,110.17,20.332,110.165,20.342,110.175,37.67446516,25.28487595,1125,450
333,20.337,110.18,20.332,110.175,20.342,110.185,37.77307597,25.3510577,1140,450
334,20.337,110.19,20.332,110.185,20.342,110.195,37.87055663,25.41648096,1140,465
335,20.337,110.2,20.332,110.195,20.342,110.205,37.96685769,25.48111254,1140,465
336,20.337,110.21,20.332,110.205,20.342,110.215,38.06192881,25.54491867,1140,465
337,20.337,110.22,20.332,110.215,20.342,110.225,38.15571889,25.60786503,1155,480
338,20.337,110.23,20.332,110.225,20.342,110.235,38.24817606,25.66991682,1155,480
339,20.337,110.24,20.332,110.235,20.342,110.245,38.33924774,25.73103875,1155,480
340,20.337,110.25,20.332,110.245,20.342,110.255,38.42888079,25.79119516,1155,495
341,20.337,110.26,20.332,110.255,20.342,110.265,38.51702149,25.85034999,1170,495
342,20.337,110.27,20.332,110.265,20.342,110.275,38.60361567,25.90846689,1170,495
343,20.337,110.28,20.332,110.275,20.342,110.285,38.68860881,25.96550927,1170,510
344,20.337,110.29,20.332,110.285,20.342,110.295,38.77194608,26.02144032,1155,510
345,20.337,110.3,20.332,110.295,20.342,110.305,38.85357249,26.07622315,1170,510
346,20.337,110.31,20.332,110.305,20.342,110.315,38.93343295,26.12982077,1170,510
347,20.337,110.32,20.332,110.315,20.342,110.325,39.01147241,26.18219625,1170,525
348,20.337,110.33,20.332,110.325,20.342,110.335,39.08763594,26.23331271,1170,525
349,20.337,110.34,20.332,110.335,20.342,110.345,39.16186886,26.28313347,1185,525
350,20.337,110.35,20.332,110.345,20.342,110.355,39.24173193,26.33673284,1185,540
351,20.337,110.36,20.332,110.355,20.342,110.365,39.3212079,26.39007242,1185,540
352,20.337,110.37,20.332,110.365,20.342,110.375,39.39874805,26.44211278,1185,555
353,20.337,110.38,20.332,110.375,20.342,110.385,39.47429433,26.49281499,1185,555
354,20.337,110.39,20.332,110.385,20.342,110.395,39.54778907,26.54214032,1200,555
355,20.337,110.4,20.332,110.395,20.342,110.405,39.61917513,26.59005042,1200,570
356,20.337,110.41,20.332,110.405,20.342,110.415,39.68839597,26.63650736,1200,570
357,20.337,110.42,20.332,110.415,20.342,110.425,39.75539586,26.68147373,1200,570
358,20.337,110.43,20.332,110.425,20.342,110.435,39.82012001,26.72491276,1215,585
359,20.337,110.44,20.332,110.435,20.342,110.445,39.88251467,26.76678837,1200,585
360,20.347,109.92,20.342,109.915,20.352,109.925,35.14533627,23.58747401,1065,360
361,20.347,109.93,20.342,109.925,20.352,109.935,35.26292412,23.66639203,1065,360
362,20.347,109.94,20.342,109.935,20.352,109.945,35.3801487,23.74506624,1065,360
363,20.347,109.95,20.342,109.945,20.352,109.955,35.49698175,23.82347768,1065,375
364,20.347,109.96,20.342,109.955,20.352,109.965,35.613394,23.90160671,1080,375
365,20.347,109.97,20.342,109.965,20.352,109.975,35.72935515,23.97943298,1080,375
366,20.347,109.98,20.342,109.975,20.352,109.985,35.84483383,24.05693546,1080,375
367,20.347,109.99,20.342,109.985,20.352,109.995,35.95979762,24.13409236,1080,375
368,20.347,110,20.342,109.995,20.352,110.005,36.07421302,24.21088122,1095,390
369,20.347,110.01,20.342,110.005,20.352,110.015,36.18804543,24.28727881,1095,390
370,20.347,110.02,20.342,110.015,20.352,110.025,36.29988897,24.36234159,1095,390
371,20.347,110.03,20.342,110.025,20.352,110.035,36.40701556,24.43423863,1095,390
372,20.347,110.04,20.342,110.035,20.352,110.045,36.51350612,24.5057088,1095,405
373,20.347,110.05,20.342,110.045,20.352,110.055,36.61932408,24.57672757,1110,405
374,20.347,110.06,20.342,110.055,20.352,110.065,36.72443182,24.64726968,1110,405
375,20.347,110.07,20.342,110.065,20.352,110.075,36.82879062,24.71730914,1110,405
376,20.347,110.08,20.342,110.075,20.352,110.085,36.9323607,24.78681926,1110,420
377,20.347,110.09,20.342,110.085,20.352,110.095,37.03510122,24.85577263,1125,420
378,20.347,110.1,20.342,110.095,20.352,110.105,37.13697029,24.92414113,1125,420
379,20.347,110.11,20.342,110.105,20.352,110.115,37.23850631,24.99228611,1110,420
380,20.347,110.12,20.342,110.115,20.352,110.125,37.34497726,25.06374313,1110,435
381,20.347,110.13,20.342,110.125,20.352,110.135,37.45060411,25.13463363,1125,435
382,20.347,110.14,20.342,110.135,20.352,110.145,37.55534204,25.20492754,1125,435
383,20.347,110.15,20.342,110.145,20.352,110.155,37.65914505,25.27459399,1125,435
384,20.347,110.16,20.342,110.155,20.352,110.165,37.76196605,25.34360137,1125,450
385,20.347,110.17,20.342,110.165,20.352,110.175,37.8637568,25.41191732,1125,450
386,20.347,110.18,20.342,110.175,20.352,110.185,37.96446804,25.47950875,1140,450
387,20.347,110.19,20.342,110.185,20.352,110.195,38.06404942,25.54634189,1140,465
388,20.347,110.2,20.342,110.195,20.352,110.205,38.16244963,25.6123823,1140,465
389,20.347,110.21,20.342,110.205,20.352,110.215,38.25961642,25.67759491,1140,465
390,20.347,110.22,20.342,110.215,20.352,110.225,38.35549665,25.74194406,1155,480
391,20.347,110.23,20.342,110.225,20.352,110.235,38.45003634,25.80539352,1155,480
392,20.347,110.24,20.342,110.235,20.352,110.245,38.54318078,25.86790656,1155,480
393,20.347,110.25,20.342,110.245,20.352,110.255,38.63487455,25.92944601,1155,495
394,20.347,110.26,20.342,110.255,20.352,110.265,38.72506164,25.98997426,1170,495
395,20.347,110.27,20.342,110.265,20.352,110.275,38.81368551,26.04945336,1170,495
396,20.347,110.28,20.342,110.275,20.352,110.285,38.90068919,26.10784509,1170,510
397,20.347,110.29,20.342,110.285,20.352,110.295,38.98601537,26.16511099,1170,510
398,20.347,110.3,20.342,110.295,20.352,110.305,39.06960653,26.22121243,1185,510
399,20.347,110.31,20.342,110.305,20.352,110.315,39.15140499,26.27611073,1185,525
400,20.347,110.32,20.342,110.315,20.352,110.325,39.23135308,26.32976717,1170,525
401,20.347,110.33,20.342,110.325,20.352,110.335,39.30939322,26.3821431,1170,525
402,20.347,110.34,20.342,110.335,20.352,110.345,39.38546808,26.43320005,1170,540
403,20.347,110.35,20.342,110.345,20.352,110.355,39.46463846,26.48633454,1185,540
404,20.347,110.36,20.342,110.355,20.352,110.365,39.54611043,26.54101371,1185,540
405,20.347,110.37,20.342,110.365,20.352,110.375,39.62561263,26.5943709,1185,555
406,20.347,110.38,20.342,110.375,20.352,110.385,39.70308414,26.64636519,1185,555
407,20.347,110.39,20.342,110.385,20.352,110.395,39.77846436,26.69695594,1200,555
408,20.347,110.4,20.342,110.395,20.352,110.405,39.8516932,26.74610282,1200,570
409,20.347,110.41,20.342,110.405,20.352,110.415,39.92271124,26.79376593,1200,570
410,20.347,110.42,20.342,110.415,20.352,110.425,39.99145982,26.83990592,1200,570
411,20.347,110.43,20.342,110.425,20.352,110.435,40.05788126,26.88448407,1215,585
412,20.347,110.44,20.342,110.435,20.352,110.445,40.12191895,26.92746239,1215,585
413,20.347,110.57,20.342,110.565,20.352,110.575,40.75676991,27.35353685,1230,660
414,20.357,109.91,20.352,109.905,20.362,109.915,35.1798387,23.61063,1050,360
415,20.357,109.92,20.352,109.915,20.362,109.925,35.29960233,23.69100828,1065,360
416,20.357,109.93,20.352,109.925,20.362,109.935,35.41905133,23.77117539,1065,360
417,20.357,109.94,20.352,109.935,20.362,109.945,35.53815811,23.85111282,1065,360
418,20.357,109.95,20.352,109.945,20.362,109.955,35.65689404,23.93080137,1065,375
419,20.357,109.96,20.352,109.955,20.362,109.965,35.77522946,24.01022111,1080,375
420,20.357,109.97,20.352,109.965,20.362,109.975,35.89313356,24.08935138,1080,375
421,20.357,109.98,20.352,109.975,20.362,109.985,36.01057448,24.16817079,1080,375
422,20.357,109.99,20.352,109.985,20.362,109.995,36.12751919,24.24665718,1080,390
423,20.357,110,20.352,109.995,20.362,110.005,36.24380976,24.32470454,1095,390
424,20.357,110.01,20.352,110.005,20.362,110.015,36.35401335,24.39866668,1095,390
425,20.357,110.02,20.352,110.015,20.362,110.025,36.46366733,24.47225995,1095,390
426,20.357,110.03,20.352,110.025,20.362,110.035,36.57273653,24.54546076,1095,390
427,20.357,110.04,20.352,110.035,20.362,110.045,36.68118462,24.61824471,1095,405
428,20.357,110.05,20.352,110.045,20.362,110.055,36.78897414,24.69058667,1110,405
429,20.357,110.06,20.352,110.055,20.362,110.065,36.89606645,24.7624607,1110,405
430,20.357,110.07,20.352,110.065,20.362,110.075,37.00242179,24.83384013,1110,405
431,20.357,110.08,20.352,110.075,20.362,110.085,37.10799923,24.90469747,1110,420
432,20.357,110.09,20.352,110.085,20.362,110.095,37.21275674,24.97500452,1125,420
433,20.357,110.1,20.352,110.095,20.362,110.105,37.31665113,25.0447323,1125,420
434,20.357,110.11,20.352,110.105,20.362,110.115,37.41963814,25.1138511,1125,420
435,20.357,110.12,20.352,110.115,20.362,110.125,37.52506437,25.18460696,1125,435
436,20.357,110.13,20.352,110.125,20.362,110.135,37.63282861,25.25693196,1125,435
437,20.357,110.14,20.352,110.135,20.362,110.145,37.73971355,25.32866682,1140,435
438,20.357,110.15,20.352,110.145,20.362,110.155,37.84567172,25.39977968,1125,435
439,20.357,110.16,20.352,110.155,20.362,110.165,37.95065443,25.47023787,1125,450
440,20.357,110.17,20.352,110.165,20.362,110.175,38.05461179,25.54000791,1125,450
441,20.357,110.18,20.352,110.175,20.362,110.185,38.15749275,25.60905554,1140,450
442,20.357,110.19,20.352,110.185,20.362,110.195,38.25924514,25.67734573,1140,465
443,20.357,110.2,20.352,110.195,20.362,110.205,38.35981571,25.74484276,1140,465
444,20.357,110.21,20.352,110.205,20.362,110.215,38.45915019,25.81151019,1140,465
445,20.357,110.22,20.352,110.215,20.362,110.225,38.55719332,25.87731095,1155,480
446,20.357,110.23,20.352,110.225,20.362,110.235,38.65388895,25.94220735,1155,480
447,20.357,110.24,20.352,110.235,20.362,110.245,38.74918007,26.00616112,1155,480
448,20.357,110.25,20.352,110.245,20.362,110.255,38.84300893,26.06913351,1155,495
449,20.357,110.26,20.352,110.255,20.362,110.265,38.93531709,26.13108529,1155,495
450,20.357,110.27,20.352,110.265,20.362,110.275,39.0260455,26.19197685,1170,495
451,20.357,110.28,20.352,110.275,20.362,110.285,39.11513465,26.25176822,1170,510
452,20.357,110.29,20.352,110.285,20.362,110.295,39.2025246,26.3104192,1170,510
453,20.357,110.3,20.352,110.295,20.362,110.305,39.28815514,26.36788936,1170,510
454,20.357,110.31,20.352,110.305,20.362,110.315,39.37196589,26.42413818,1185,525
455,20.357,110.32,20.352,110.315,20.362,110.325,39.45389639,26.47912509,1185,525
456,20.357,110.33,20.352,110.325,20.362,110.335,39.53388627,26.53280958,1185,525
457,20.357,110.34,20.352,110.335,20.362,110.345,39.61187537,26.58515125,1170,540
458,20.357,110.35,20.352,110.345,20.362,110.355,39.69030748,26.63779026,1185,540
459,20.357,110.36,20.352,110.355,20.362,110.365,39.77385446,26.69386205,1185,540
460,20.357,110.37,20.352,110.365,20.362,110.375,39.85539702,26.7485886,1185,555
461,20.357,110.38,20.352,110.375,20.362,110.385,39.93487115,26.80192695,1185,555
462,20.357,110.39,20.352,110.385,20.362,110.395,40.01221317,26.85383434,1200,555
463,20.357,110.4,20.352,110.395,20.362,110.405,40.08735989,26.90426838,1200,570
464,20.357,110.41,20.352,110.405,20.362,110.415,40.16024876,26.95318709,1200,570
465,20.357,110.42,20.352,110.415,20.362,110.425,40.23081804,27.00054902,1200,570
466,20.357,110.43,20.352,110.425,20.362,110.435,40.29900697,27.0463134,1215,585
467,20.357,110.44,20.352,110.435,20.362,110.445,40.3647559,27.0904402,1215,585
468,20.357,110.45,20.352,110.445,20.362,110.455,40.42800651,27.13289027,1215,600
469,20.357,110.58,20.352,110.575,20.362,110.585,41.0550197,27.5537045,1230,660
470,20.367,109.89,20.362,109.885,20.372,109.895,35.08857692,23.54938048,1050,345
471,20.367,109.9,20.362,109.895,20.372,109.905,35.21072451,23.63135873,1050,360
472,20.367,109.91,20.362,109.905,20.372,109.915,35.33263273,23.71317633,1050,360
473,20.367,109.92,20.362,109.915,20.372,109.925,35.45427581,23.79481598,1065,360
474,20.367,109.93,20.362,109.925,20.372,109.935,35.57562697,23.87625971,1065,360
475,20.367,109.94,20.362,109.935,20.372,109.945,35.69665833,23.95748881,1065,375
476,20.367,109.95,20.362,109.945,20.372,109.955,35.81734092,24.03848384,1065,375
477,20.367,109.96,20.362,109.955,20.372,109.965,35.93764465,24.1192246,1080,375
478,20.367,109.97,20.362,109.965,20.372,109.975,36.05753827,24.19969012,1080,375
479,20.367,109.99,20.362,109.985,20.372,109.995,36.29180691,24.35691739,1080,390
480,20.367,110,20.362,109.995,20.372,110.005,36.4044675,24.43252852,1080,390
481,20.367,110.01,20.362,110.005,20.372,110.015,36.51663117,24.50780615,1095,405
482,20.367,110.02,20.362,110.015,20.372,110.025,36.62826316,24.58272695,1095,405
483,20.367,110.03,20.362,110.025,20.372,110.035,36.73932752,24.65726679,1095,420
484,20.367,110.04,20.362,110.035,20.372,110.045,36.84978706,24.73140071,1095,420
485,20.367,110.05,20.362,110.045,20.372,110.055,36.95960338,24.80510294,1110,420
486,20.367,110.06,20.362,110.055,20.372,110.065,37.06873686,24.87834688,1110,420
487,20.367,110.07,20.362,110.065,20.372,110.075,37.17714663,24.95110512,1110,420
488,20.367,110.08,20.362,110.075,20.372,110.085,37.28479063,25.02334941,1110,435
489,20.367,110.09,20.362,110.085,20.372,110.095,37.39162556,25.09505071,1125,435
490,20.367,110.1,20.362,110.095,20.372,110.105,37.49760693,25.16617915,1125,435
491,20.367,110.11,20.362,110.105,20.372,110.115,37.60268907,25.23670407,1125,435
492,20.367,110.12,20.362,110.115,20.372,110.125,37.70682512,25.30659404,1125,450
493,20.367,110.13,20.362,110.125,20.372,110.135,37.81636932,25.38011364,1125,450
494,20.367,110.14,20.362,110.135,20.372,110.145,37.92546844,25.45333453,1140,450
495,20.367,110.15,20.362,110.145,20.372,110.155,38.03365025,25.52593976,1140,465
496,20.367,110.16,20.362,110.155,20.372,110.165,38.14086441,25.59789558,1140,465
497,20.367,110.17,20.362,110.165,20.372,110.175,38.24705933,25.66916734,1140,465
498,20.367,110.18,20.362,110.175,20.372,110.185,38.35218212,25.73971955,1140,465
499,20.367,110.19,20.362,110.185,20.372,110.195,38.4561787,25.80951591,1140,480
500,20.367,110.2,20.362,110.195,20.372,110.205,38.55899381,25.87851934,1140,480
501,20.367,110.21,20.362,110.205,20.372,110.215,38.66057106,25.94669199,1140,480
502,20.367,110.22,20.362,110.215,20.372,110.225,38.760853,26.0139953,1140,495
503,20.367,110.23,20.362,110.225,20.372,110.235,38.85978117,26.08039005,1155,495
504,20.367,110.24,20.362,110.235,20.372,110.245,38.95729621,26.14583638,1155,495
505,20.367,110.25,20.362,110.245,20.372,110.255,39.05333789,26.21029388,1155,510
506,20.367,110.26,20.362,110.255,20.372,110.265,39.14784521,26.27372162,1155,510
507,20.367,110.27,20.362,110.265,20.372,110.275,39.24075652,26.3360782,1170,510
508,20.367,110.28,20.362,110.275,20.372,110.285,39.33200959,26.39732188,1170,525
509,20.367,110.29,20.362,110.285,20.372,110.295,39.42154174,26.45741056,1170,510
510,20.367,110.3,20.362,110.295,20.372,110.305,39.50928991,26.51630196,1170,510
511,20.367,110.31,20.362,110.305,20.372,110.315,39.59519085,26.57395359,1185,525
512,20.367,110.32,20.362,110.315,20.372,110.325,39.67918119,26.63032294,1185,525
513,20.367,110.33,20.362,110.325,20.372,110.335,39.76119757,26.6853675,1185,525
514,20.367,110.34,20.362,110.335,20.372,110.345,39.84117684,26.73904486,1185,540
515,20.367,110.35,20.362,110.345,20.372,110.355,39.91905614,26.79131284,1200,540
516,20.367,110.36,20.362,110.355,20.372,110.365,40.004526,26.84867517,1200,540
517,20.367,110.37,20.362,110.365,20.372,110.375,40.08819119,26.9048263,1185,555
518,20.367,110.38,20.362,110.375,20.372,110.385,40.16974932,26.9595633,1185,555
519,20.367,110.39,20.362,110.385,20.372,110.395,40.24913342,27.01284122,1200,555
520,20.367,110.4,20.362,110.395,20.372,110.405,40.326277,27.06461544,1200,570
521,20.367,110.41,20.362,110.405,20.372,110.415,40.40111421,27.11484175,1200,570
522,20.367,110.42,20.362,110.415,20.372,110.425,40.47358001,27.16347652,1200,570
523,20.367,110.43,20.362,110.425,20.372,110.435,40.54361037,27.21047676,1200,585
524,20.367,110.44,20.362,110.435,20.372,110.445,40.6111424,27.25580027,1215,585
525,20.367,110.45,20.362,110.445,20.372,110.455,40.67611458,27.29940576,1215,600
526,20.367,110.46,20.362,110.455,20.372,110.465,40.7384669,27.34125296,1215,600
527,20.367,110.58,20.362,110.575,20.372,110.585,41.3196491,27.73130812,1245,675
528,20.367,110.59,20.362,110.585,20.372,110.595,41.35654215,27.75606856,1245,660
529,20.377,109.88,20.372,109.875,20.382,109.885,35.11375246,23.56627682,1065,345
530,20.377,109.89,20.372,109.885,20.382,109.895,35.23796113,23.64963834,1065,360
531,20.377,109.9,20.372,109.895,20.382,109.905,35.36197983,23.73287237,1065,360
532,20.377,109.91,20.372,109.905,20.382,109.915,35.48578369,23.81596221,1065,360
533,20.377,109.92,20.372,109.915,20.382,109.925,35.60934678,23.89889045,1080,360
534,20.377,109.93,20.372,109.925,20.382,109.935,35.73264206,23.98163897,1080,360
535,20.377,109.94,20.372,109.935,20.382,109.945,35.85564139,24.06418885,1065,390
536,20.377,109.95,20.372,109.945,20.382,109.955,35.97831546,24.14652044,1065,390
537,20.377,109.96,20.372,109.955,20.382,109.965,36.1006338,24.22861329,1080,390
538,20.377,109.97,20.372,109.965,20.382,109.975,36.22059165,24.30912191,1080,390
539,20.377,109.99,20.372,109.985,20.382,109.995,36.45119015,24.46388601,1080,405
540,20.377,110,20.372,109.995,20.382,110.005,36.56584199,24.54083355,1080,405
541,20.377,110.01,20.372,110.005,20.382,110.015,36.68001702,24.61746108,1095,405
542,20.377,110.02,20.372,110.015,20.382,110.025,36.79367976,24.6937448,1095,405
543,20.377,110.03,20.372,110.025,20.382,110.035,36.90679346,24.76966004,1095,420
544,20.377,110.04,20.372,110.035,20.382,110.045,37.01932008,24.84518126,1095,420
545,20.377,110.05,20.372,110.045,20.382,110.055,37.13122028,24.92028207,1110,420
546,20.377,110.06,20.372,110.055,20.382,110.065,37.2424534,24.99493517,1110,420
547,20.377,110.07,20.372,110.065,20.382,110.075,37.3529775,25.06911241,1110,435
548,20.377,110.08,20.372,110.075,20.382,110.085,37.46274931,25.14278477,1110,435
549,20.377,110.09,20.372,110.085,20.382,110.095,37.57172427,25.21592233,1110,435
550,20.377,110.1,20.372,110.095,20.382,110.105,37.67985655,25.28849433,1125,435
551,20.377,110.11,20.372,110.105,20.382,110.115,37.787099,25.36046913,1125,450
552,20.377,110.12,20.372,110.115,20.382,110.125,37.89340326,25.43181427,1125,450
553,20.377,110.13,20.372,110.125,20.382,110.135,38.00124495,25.50419124,1125,450
554,20.377,110.14,20.372,110.135,20.382,110.145,38.11262791,25.57894491,1140,450
555,20.377,110.15,20.372,110.145,20.382,110.155,38.22310444,25.65309023,1140,465
556,20.377,110.16,20.372,110.155,20.382,110.165,38.33262252,25.72659229,1140,465
557,20.377,110.17,20.372,110.165,20.382,110.175,38.44112876,25.79941527,1140,465
558,20.377,110.18,20.372,110.175,20.382,110.185,38.5485684,25.87152241,1140,465
559,20.377,110.19,20.372,110.185,20.382,110.195,38.65488535,25.94287608,1155,480
560,20.377,110.2,20.372,110.195,20.382,110.205,38.76002228,26.01343777,1155,480
561,20.377,110.21,20.372,110.205,20.382,110.215,38.86392058,26.08316817,1140,480
562,20.377,110.22,20.372,110.215,20.382,110.225,38.96652051,26.15202719,1140,495
563,20.377,110.23,20.372,110.225,20.382,110.235,39.06776123,26.21997398,1155,495
564,20.377,110.24,20.372,110.235,20.382,110.245,39.16758087,26.28696702,1155,495
565,20.377,110.25,20.372,110.245,20.382,110.255,39.26591661,26.35296417,1155,510
566,20.377,110.26,20.372,110.255,20.382,110.265,39.3627048,26.41792268,1155,510
567,20.377,110.27,20.372,110.265,20.382,110.275,39.45788101,26.48179933,1170,510
568,20.377,110.28,20.372,110.275,20.382,110.285,39.55138017,26.54455045,1170,525
569,20.377,110.29,20.372,110.285,20.382,110.295,39.64313669,26.60613201,1170,525
570,20.377,110.3,20.372,110.295,20.382,110.305,39.73308455,26.6664997,1170,525
571,20.377,110.31,20.372,110.305,20.382,110.315,39.82115742,26.72560901,1185,540
572,20.377,110.32,20.372,110.315,20.382,110.325,39.90728885,26.78341533,1185,540
573,20.377,110.33,20.372,110.325,20.382,110.335,39.99141235,26.83987406,1185,540
574,20.377,110.34,20.372,110.335,20.382,110.345,40.07346159,26.89494066,1185,555
575,20.377,110.35,20.372,110.345,20.382,110.355,40.15337049,26.9485708,1185,555
576,20.377,110.36,20.372,110.355,20.382,110.365,40.23821383,27.00551264,1200,555
577,20.377,110.37,20.372,110.365,20.382,110.375,40.32408813,27.06314639,1200,555
578,20.377,110.38,20.372,110.375,20.382,110.385,40.40781582,27.11933948,1200,555
579,20.377,110.39,20.372,110.385,20.382,110.395,40.48932646,27.17404461,1185,555
580,20.377,110.4,20.372,110.395,20.382,110.405,40.56855005,27.2272148,1200,570
581,20.377,110.41,20.372,110.405,20.382,110.415,40.64541721,27.2788035,1200,570
582,20.377,110.42,20.372,110.415,20.382,110.425,40.71985941,27.3287647,1200,570
583,20.377,110.43,20.372,110.425,20.382,110.435,40.79180911,27.37705309,1200,585
584,20.377,110.44,20.372,110.435,20.382,110.445,40.86119998,27.42362415,1215,585
585,20.377,110.45,20.372,110.445,20.382,110.455,40.92796709,27.46843429,1215,600
586,20.377,110.46,20.372,110.455,20.382,110.465,40.99204707,27.51144099,1215,600
587,20.387,109.88,20.382,109.875,20.392,109.885,35.26151983,23.66544955,1050,345
588,20.387,109.89,20.382,109.885,20.392,109.895,35.38761209,23.75007523,1065,375
589,20.387,109.9,20.382,109.895,20.392,109.905,35.51354044,23.8345909,1065,375
590,20.387,109.91,20.382,109.905,20.392,109.915,35.63927991,23.91897981,1065,375
591,20.387,109.92,20.382,109.915,20.392,109.925,35.76480442,24.00322444,1065,375
592,20.387,109.93,20.382,109.925,20.392,109.935,35.89008672,24.08730652,1080,375
593,20.387,109.94,20.382,109.935,20.392,109.945,36.01509841,24.17120699,1080,390
594,20.387,109.95,20.382,109.945,20.392,109.955,36.13980989,24.25490596,1080,390
595,20.387,109.96,20.382,109.955,20.392,109.965,36.25876648,24.3347426,1080,390
596,20.387,110,20.382,109.995,20.392,110.005,36.72793278,24.64961931,1080,405
597,20.387,110.01,20.382,110.005,20.392,110.015,36.84417194,24.72763218,1095,405
598,20.387,110.02,20.382,110.015,20.392,110.025,36.95991975,24.80531527,1095,405
599,20.387,110.03,20.382,110.025,20.392,110.035,37.07513866,24.8826434,1095,420
600,20.387,110.04,20.382,110.035,20.392,110.045,37.18978976,24.95959044,1095,420
601,20.387,110.05,20.382,110.045,20.392,110.055,37.30383276,25.03612937,1110,420
602,20.387,110.06,20.382,110.055,20.392,110.065,37.41722597,25.1122322,1110,420
603,20.387,110.07,20.382,110.065,20.392,110.075,37.52992633,25.18787002,1110,435
604,20.387,110.08,20.382,110.075,20.392,110.085,37.64188937,25.263013,1110,435
605,20.387,110.09,20.382,110.085,20.392,110.095,37.75306922,25.33763035,1110,435
606,20.387,110.1,20.382,110.095,20.392,110.105,37.86341864,25.41169036,1125,435
607,20.387,110.11,20.382,110.105,20.392,110.115,37.97288904,25.48516043,1125,450
608,20.387,110.12,20.382,110.115,20.392,110.125,38.08143044,25.55800701,1125,450
609,20.387,110.13,20.382,110.125,20.392,110.135,38.18899156,25.63019568,1125,450
610,20.387,110.14,20.382,110.135,20.392,110.145,38.30121291,25.70551202,1140,450
611,20.387,110.15,20.382,110.145,20.392,110.155,38.41405793,25.78124694,1140,465
612,20.387,110.16,20.382,110.155,20.392,110.165,38.52595519,25.85634577,1140,465
613,20.387,110.17,20.382,110.165,20.392,110.175,38.63684944,25.93077144,1140,465
614,20.387,110.18,20.382,110.175,20.392,110.185,38.74668396,26.00448588,1140,465
615,20.387,110.19,20.382,110.185,20.392,110.195,38.85540062,26.07745008,1155,480
616,20.387,110.2,20.382,110.195,20.392,110.205,38.96293987,26.14962407,1155,480
617,20.387,110.21,20.382,110.205,20.392,110.215,39.06924084,26.22096701,1155,480
618,20.387,110.22,20.382,110.215,20.392,110.225,39.17424139,26.29143718,1155,495
619,20.387,110.23,20.382,110.225,20.392,110.235,39.27787818,26.36099206,1170,495
620,20.387,110.24,20.382,110.235,20.392,110.245,39.38008671,26.4295884,1155,495
621,20.387,110.25,20.382,110.245,20.392,110.255,39.48080147,26.4971822,1155,510
622,20.387,110.26,20.382,110.255,20.392,110.265,39.57995599,26.56372885,1155,510
623,20.387,110.27,20.382,110.265,20.392,110.275,39.67748295,26.62918319,1170,510
624,20.387,110.28,20.382,110.275,20.392,110.285,39.77331429,26.69349952,1170,525
625,20.387,110.29,20.382,110.285,20.392,110.295,39.86738132,26.75663176,1170,525
626,20.387,110.3,20.382,110.295,20.392,110.305,39.95961489,26.81853349,1170,525
627,20.387,110.31,20.382,110.305,20.392,110.315,40.04994547,26.87915803,1170,540
628,20.387,110.32,20.382,110.315,20.392,110.325,40.13830331,26.9384586,1185,540
629,20.387,110.33,20.382,110.325,20.392,110.335,40.22461862,26.99638833,1185,540
630,20.387,110.34,20.382,110.335,20.392,110.345,40.30882167,27.05290045,1185,555
631,20.387,110.35,20.382,110.345,20.392,110.355,40.39084301,27.10794833,1185,555
632,20.387,110.36,20.382,110.355,20.392,110.365,40.47500953,27.16443593,1200,555
633,20.387,110.37,20.382,110.365,20.392,110.375,40.56318385,27.22361332,1200,570
634,20.387,110.38,20.382,110.375,20.392,110.385,40.64917113,27.28132291,1200,570
635,20.387,110.39,20.382,110.385,20.392,110.395,40.7328972,27.3375149,1200,570
636,20.387,110.4,20.382,110.395,20.392,110.405,40.81428833,27.39213982,1215,585
637,20.387,110.41,20.382,110.405,20.392,110.415,40.89327142,27.4451486,1200,585
638,20.387,110.42,20.382,110.415,20.392,110.425,40.96977417,27.49649273,1200,570
639,20.387,110.43,20.382,110.425,20.392,110.435,41.04372535,27.5461244,1200,585
640,20.387,110.44,20.382,110.435,20.392,110.445,41.11505493,27.5939966,1215,585
641,20.387,110.45,20.382,110.445,20.392,110.455,41.18369433,27.64006331,1215,600
642,20.387,110.46,20.382,110.455,20.392,110.465,41.24957662,27.68427961,1215,600
643,20.387,110.47,20.382,110.465,20.392,110.475,41.31263674,27.72660184,1215,600
644,20.397,109.88,20.392,109.875,20.402,109.885,35.41134026,23.76600017,1050,375
